,STATE_COUNTY,PERCENT,tax,property_tax,sales_tax,business_tax,utility_tax,hotel_tax,bonds,ordinance,infrastructure,roads,parks,social_services,mental_health,substance_abuse,affordable_housing,emergency_services,fire,police,paramedic,spending_limit,cannabis,education,library,school,land_use,TRUMP_N,TRUMP_%,CLINTON_N,CLINTON_%,PER_CAPITA_INCOME
1898,CA_HUMBOLDT,75.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18373,0.31010000000000004,33200,0.5604,23540
1899,CA_HUMBOLDT,61.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18373,0.31010000000000004,33200,0.5604,23540
1900,CA_HUMBOLDT,55.60699999999989,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18373,0.31010000000000004,33200,0.5604,23540
1901,CA_HUMBOLDT,55.288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18373,0.31010000000000004,33200,0.5604,23540
1902,CA_IMPERIAL,54.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12704,0.2642,32667,0.6793,16763
1903,CA_IMPERIAL,50.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12704,0.2642,32667,0.6793,16763
1904,CA_IMPERIAL,66.94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,12704,0.2642,32667,0.6793,16763
1905,CA_IMPERIAL,59.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12704,0.2642,32667,0.6793,16763
1906,CA_KERN,68.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1907,CA_KERN,58.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1908,CA_KERN,64.28399999999989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1909,CA_KERN,65.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1910,CA_KERN,69.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,129584,0.5307,98689,0.4042,20295
1911,CA_KERN,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,129584,0.5307,98689,0.4042,20295
1912,CA_KERN,73.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1913,CA_KERN,60.10299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1914,CA_KERN,66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1915,CA_KERN,55.525,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1916,CA_KERN,65.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1917,CA_KERN,55.84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,129584,0.5307,98689,0.4042,20295
1918,CA_KERN,45.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,129584,0.5307,98689,0.4042,20295
1919,CA_KERN,34.51,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1920,CA_KERN,74.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,129584,0.5307,98689,0.4042,20295
1921,CA_KERN,51.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,129584,0.5307,98689,0.4042,20295
1922,CA_KERN,64.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,129584,0.5307,98689,0.4042,20295
1923,CA_KERN,70.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,129584,0.5307,98689,0.4042,20295
1924,CA_KERN,30.814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129584,0.5307,98689,0.4042,20295
1925,CA_KINGS,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18093,0.5335,13617,0.4015,18429
1926,CA_KINGS,83.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18093,0.5335,13617,0.4015,18429
1927,CA_KINGS,58.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18093,0.5335,13617,0.4015,18429
1928,CA_LAKE,34.349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10599,0.4327,11496,0.4693,21537
1929,CA_LAKE,61.7,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10599,0.4327,11496,0.4693,21537
1930,CA_LAKE,62.98,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10599,0.4327,11496,0.4693,21537
1931,CA_LASSEN,45.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7574,0.7197,2224,0.2113,19931
1932,CA_LOS ANGELES,86.35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1933,CA_LOS ANGELES,67.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1934,CA_LOS ANGELES,78.8,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,769743,0.2241,2464364,0.7176,27749
1935,CA_LOS ANGELES,41.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1936,CA_LOS ANGELES,83.45,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1937,CA_LOS ANGELES,9.915,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1938,CA_LOS ANGELES,39.35,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1939,CA_LOS ANGELES,43.02,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1940,CA_LOS ANGELES,62.71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1941,CA_LOS ANGELES,64.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1942,CA_LOS ANGELES,60.69,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1943,CA_LOS ANGELES,63.078999999999894,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1944,CA_LOS ANGELES,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1945,CA_LOS ANGELES,58.86,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1946,CA_LOS ANGELES,78.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1947,CA_LOS ANGELES,62.14199999999999,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1948,CA_LOS ANGELES,72.79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1949,CA_LOS ANGELES,64.61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1950,CA_LOS ANGELES,70.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1951,CA_LOS ANGELES,67.64099999999989,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1952,CA_LOS ANGELES,73.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1953,CA_LOS ANGELES,77.55,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1954,CA_LOS ANGELES,79.79,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,769743,0.2241,2464364,0.7176,27749
1955,CA_LOS ANGELES,68.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1956,CA_LOS ANGELES,61.079,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1957,CA_LOS ANGELES,50.204,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1958,CA_LOS ANGELES,23.85,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1959,CA_LOS ANGELES,86.097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1960,CA_LOS ANGELES,66.62,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1961,CA_LOS ANGELES,70.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1962,CA_LOS ANGELES,76.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1963,CA_LOS ANGELES,75.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1964,CA_LOS ANGELES,70.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1965,CA_LOS ANGELES,64.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1966,CA_LOS ANGELES,45.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1967,CA_LOS ANGELES,56.95599999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1968,CA_LOS ANGELES,66.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1969,CA_LOS ANGELES,22.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1970,CA_LOS ANGELES,57.381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1971,CA_LOS ANGELES,74.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1972,CA_LOS ANGELES,46.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1973,CA_LOS ANGELES,44.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1974,CA_LOS ANGELES,49.13,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1975,CA_LOS ANGELES,25.18,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1976,CA_LOS ANGELES,60.62499999999989,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,769743,0.2241,2464364,0.7176,27749
1977,CA_LOS ANGELES,64.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1978,CA_LOS ANGELES,67.573,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1979,CA_LOS ANGELES,84.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1980,CA_LOS ANGELES,86.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1981,CA_LOS ANGELES,85.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1982,CA_LOS ANGELES,60.51999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1983,CA_LOS ANGELES,68.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1984,CA_LOS ANGELES,77.63,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769743,0.2241,2464364,0.7176,27749
1985,CA_LOS ANGELES,64.353,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1986,CA_LOS ANGELES,54.339,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1987,CA_LOS ANGELES,62.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1988,CA_LOS ANGELES,72.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,769743,0.2241,2464364,0.7176,27749
1989,CA_MARIN,78.3429999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
1990,CA_MARIN,86.9859999999999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
1991,CA_MARIN,60.91,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
1992,CA_MARIN,73.92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21771,0.1563,108707,0.7805,56791
1993,CA_MARIN,62.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
1994,CA_MARIN,74.0399999999999,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
1995,CA_MARIN,71.22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,21771,0.1563,108707,0.7805,56791
1996,CA_MARIN,73.85,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21771,0.1563,108707,0.7805,56791
1997,CA_MARIN,77.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,21771,0.1563,108707,0.7805,56791
1998,CA_MENDOCINO,63.18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10888,0.2905,22079,0.5891,23306
1999,CA_MENDOCINO,46.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10888,0.2905,22079,0.5891,23306
2000,CA_MENDOCINO,74.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10888,0.2905,22079,0.5891,23306
2001,CA_MENDOCINO,79.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10888,0.2905,22079,0.5891,23306
2002,CA_MERCED,84.4589999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
2003,CA_MERCED,71.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
2004,CA_MERCED,56.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28725,0.4058,37317,0.5272,18177
2005,CA_MONTEREY,47.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
2006,CA_MONTEREY,73.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
2007,CA_MONTEREY,65.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
2008,CA_MONTEREY,65.22,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
2009,CA_MONTEREY,70.28,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
2010,CA_MONTEREY,75.39,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
2011,CA_MONTEREY,41.66,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34895,0.2616,89088,0.6678000000000001,24775
2012,CA_MONTEREY,66.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
2013,CA_MONTEREY,68.78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
2014,CA_MONTEREY,77.597,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,34895,0.2616,89088,0.6678000000000001,24775
2015,CA_MONTEREY,74.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
2016,CA_MONTEREY,62.492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,34895,0.2616,89088,0.6678000000000001,24775
2017,CA_NAPA,53.28899999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17411,0.2837,39199,0.6386999999999999,34795
2018,CA_NAPA,58.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17411,0.2837,39199,0.6386999999999999,34795
2019,CA_NAPA,77.6379999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17411,0.2837,39199,0.6386999999999999,34795
2020,CA_NAPA,74.77,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17411,0.2837,39199,0.6386999999999999,34795
2021,CA_NAPA,39.51999999999999,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17411,0.2837,39199,0.6386999999999999,34795
2022,CA_NAPA,87.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17411,0.2837,39199,0.6386999999999999,34795
2023,CA_NAPA,59.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17411,0.2837,39199,0.6386999999999999,34795
2024,CA_NEVADA,59.41999999999999,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23365,0.4253,26053,0.4743,32346
2025,CA_NEVADA,79.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23365,0.4253,26053,0.4743,32346
2026,CA_NEVADA,66.4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,23365,0.4253,26053,0.4743,32346
2027,CA_NEVADA,74.88,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,23365,0.4253,26053,0.4743,32346
2028,CA_NEVADA,38.07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,23365,0.4253,26053,0.4743,32346
2029,CA_ORANGE,48.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
2030,CA_ORANGE,70.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2031,CA_ORANGE,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2032,CA_ORANGE,65.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2033,CA_ORANGE,65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2034,CA_ORANGE,72.3759999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2035,CA_ORANGE,39.49599999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2036,CA_ORANGE,59.38299999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
2037,CA_ORANGE,44.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2038,CA_ORANGE,72.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
2039,CA_ORANGE,60.762,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2040,CA_ORANGE,53.37499999999989,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2041,CA_ORANGE,54.01899999999989,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2042,CA_ORANGE,43.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2043,CA_ORANGE,57.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2044,CA_ORANGE,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2045,CA_ORANGE,51.202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
2046,CA_ORANGE,39.172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2047,CA_ORANGE,53.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2048,CA_ORANGE,66.46,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2049,CA_ORANGE,84.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2050,CA_ORANGE,49.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2051,CA_ORANGE,69.98,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
2052,CA_ORANGE,61.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,507148,0.4235,609961,0.5094,34057
2053,CA_ORANGE,44.81899999999999,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2054,CA_ORANGE,70.67999999999991,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
2055,CA_ORANGE,56.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507148,0.4235,609961,0.5094,34057
